tmdb_id,discogs_id,tmdb_title,discogs_title,tmdb_year,discogs_year,token_score,partial_score,hybrid_score,year_diff
,,saving private ryan,john williams saving private ryan,1998.0,1998.0,73.07692307692308,100.0,81.15,0.0
,,saving private ryan,john williams saving private ryan,1998.0,1998.0,73.07692307692308,100.0,81.15,0.0
,,saving private ryan,john williams saving private ryan,1998.0,1998.0,73.07692307692308,100.0,81.15,0.0
,,saving private ryan,john williams saving private ryan,1998.0,1998.0,73.07692307692308,100.0,81.15,0.0
,,into the breach saving private ryan,john williams saving private ryan,1999.0,1998.0,67.64705882352942,77.77777777777779,70.69,1.0
,,into the breach saving private ryan,john williams saving private ryan,1999.0,1998.0,67.64705882352942,77.77777777777779,70.69,1.0
,,into the breach saving private ryan,john williams saving private ryan,1999.0,1998.0,67.64705882352942,77.77777777777779,70.69,1.0
,,into the breach saving private ryan,john williams saving private ryan,1999.0,1998.0,67.64705882352942,77.77777777777779,70.69,1.0
,,spider man homecoming,michael giacchino spider man homecoming,2017.0,2017.0,70.0,100.0,79.0,0.0
,,spider man homecoming,michael giacchino spider man homecoming,2017.0,2017.0,70.0,100.0,79.0,0.0
,,spider man homecoming,michael giacchino spider man homecoming,2017.0,2017.0,70.0,100.0,79.0,0.0
,,spider man homecoming,michael giacchino spider man homecoming,2017.0,2017.0,70.0,100.0,79.0,0.0
,,fan guide to spider man homecoming,michael giacchino spider man homecoming,2017.0,2017.0,65.75342465753424,82.75862068965517,70.85,0.0
,,fan guide to spider man homecoming,michael giacchino spider man homecoming,2017.0,2017.0,65.75342465753424,82.75862068965517,70.85,0.0
,,fan guide to spider man homecoming,michael giacchino spider man homecoming,2017.0,2017.0,65.75342465753424,82.75862068965517,70.85,0.0
,,fan guide to spider man homecoming,michael giacchino spider man homecoming,2017.0,2017.0,65.75342465753424,82.75862068965517,70.85,0.0
,,spider man no way home,michael giacchino spider man no way home,2021.0,2022.0,70.96774193548387,100.0,79.68,1.0
,,spider man no way home,michael giacchino spider man no way home,2021.0,2021.0,70.96774193548387,100.0,79.68,0.0
,,spider man no way home,michael giacchino spider man no way home,2021.0,2022.0,70.96774193548387,100.0,79.68,1.0
,,spider man no way home,michael giacchino spider man no way home,2021.0,2022.0,70.96774193548387,100.0,79.68,1.0
,,spider man all roads lead to no way home,michael giacchino spider man no way home,2022.0,2022.0,62.5,70.96774193548387,65.04,0.0
,,spider man all roads lead to no way home,michael giacchino spider man no way home,2022.0,2021.0,62.5,70.96774193548387,65.04,1.0
,,spider man all roads lead to no way home,michael giacchino spider man no way home,2022.0,2022.0,62.5,70.96774193548387,65.04,0.0
,,spider man all roads lead to no way home,michael giacchino spider man no way home,2022.0,2022.0,62.5,70.96774193548387,65.04,0.0
,,spider man all roads lead to no way home,metro boomin spider man across the spider verse,2022.0,2023.0,50.57471264367817,54.054054054054056,51.62,1.0
,,scarface,various scarface,1983.0,1983.0,66.66666666666667,100.0,76.67,0.0
,,scarface,various scarface,1983.0,1983.0,66.66666666666667,100.0,76.67,0.0
,,scarface,various scarface the,1983.0,1984.0,57.14285714285714,100.0,70.0,1.0
,,scarface,various scarface,,1983.0,66.66666666666667,100.0,76.67,
,,scarface,giorgio moroder scarface,,2022.0,50.0,100.0,65.0,
,,scarface,various scarface,,1983.0,66.66666666666667,100.0,76.67,
,,scarface,various scarface,,2016.0,66.66666666666667,100.0,76.67,
,,scarface,various scarface the,,1984.0,57.14285714285714,100.0,70.0,
,,scarface the al capone story,giorgio moroder scarface,2023.0,2022.0,46.15384615384615,50.0,47.31,1.0
,,al capone the hidden truth of scarface,various scarface,2015.0,2016.0,40.74074074074075,74.07407407407408,50.74,1.0
,,scar faced cat way of asura,various scarface,,1983.0,46.51162790697675,64.0,51.76,
,,scar faced cat way of asura,giorgio moroder scarface,,2022.0,35.29411764705882,48.484848484848484,39.25,
,,scar faced cat way of asura,various scarface,,1983.0,46.51162790697675,64.0,51.76,
,,scar faced cat way of asura,various scarface,,2016.0,46.51162790697675,64.0,51.76,
,,scar faced cat way of asura,various scarface the,,1984.0,46.808510638297875,58.82352941176471,50.41,
,,spirited away,joe hisaishi new japan philharmonic orchestra miyazaki spirited away,2001.0,2002.0,32.098765432098766,100.0,52.47,1.0
,,spirited away,joe hisaishi miyazaki spirited away,2001.0,2002.0,54.16666666666667,100.0,67.92,1.0
,,spirited away,joe hisaishi miyazaki spirited away,2001.0,2002.0,54.16666666666667,100.0,67.92,1.0
,,art of spirited away,joe hisaishi new japan philharmonic orchestra miyazaki spirited away,2003.0,2002.0,36.36363636363637,82.35294117647058,50.16,1.0
,,art of spirited away,joe hisaishi miyazaki spirited away,2003.0,2002.0,54.54545454545454,82.35294117647058,62.89,1.0
,,art of spirited away,joe hisaishi miyazaki spirited away,2003.0,2002.0,54.54545454545454,82.35294117647058,62.89,1.0
,,sing street,various sing street,2016.0,2016.0,73.33333333333334,100.0,81.33,0.0
,,sing street,various sing street,2016.0,2016.0,73.33333333333334,100.0,81.33,0.0
,,sing street,various sing street,2016.0,2016.0,73.33333333333334,100.0,81.33,0.0
,,sing street,various sing street,2016.0,2016.0,73.33333333333334,100.0,81.33,0.0
,,return of the jedi,john williams star wars return of the jedi,1983.0,1983.0,60.0,100.0,72.0,0.0
,,return of the jedi,john williams star wars return of the jedi,1983.0,1983.0,60.0,100.0,72.0,0.0
,,return of the jedi,john williams star wars return of the jedi,1983.0,1983.0,60.0,100.0,72.0,0.0
,,return of the jedi,john williams star wars return of the jedi,1983.0,1983.0,60.0,100.0,72.0,0.0
,,empire strikes back,john williams the london symphony orchestra star wars the empire strikes back,1980.0,1980.0,39.583333333333336,100.0,57.71,0.0
,,empire strikes back,john williams the london symphony orchestra star wars the empire strikes back,1980.0,1980.0,39.583333333333336,100.0,57.71,0.0
,,empire strikes back,john williams the london symphony orchestra star wars the empire strikes back,1980.0,1980.0,39.583333333333336,100.0,57.71,0.0
,,suicide squad,various suicide squad,2016.0,2016.0,76.47058823529412,100.0,83.53,0.0
,,suicide squad,various suicide squad,2016.0,2016.0,76.47058823529412,100.0,83.53,0.0
,,suicide squad,various the suicide squad,2021.0,2021.0,68.42105263157895,100.0,77.89,0.0
,,suicide squad,various the suicide squad,2021.0,2021.0,68.42105263157895,100.0,77.89,0.0
,,suicide squad,various the suicide squad,2021.0,2021.0,68.42105263157895,100.0,77.89,0.0
,,crazy famous,various suicide squad,2017.0,2016.0,36.36363636363637,42.10526315789473,38.09,1.0
,,crazy famous,various suicide squad,2017.0,2016.0,36.36363636363637,42.10526315789473,38.09,1.0
,,tenet,ludwig goransson tenet,2020.0,2020.0,37.03703703703704,100.0,55.93,0.0
,,tenet,ludwig goransson tenet,2020.0,2021.0,37.03703703703704,100.0,55.93,1.0
,,tenet,ludwig goransson tenet,2020.0,2020.0,37.03703703703704,100.0,55.93,0.0
,,tenet,ludwig goransson tenet,2020.0,2020.0,37.03703703703704,100.0,55.93,0.0
,,tenet,ludwig goransson tenet,2020.0,2020.0,37.03703703703704,100.0,55.93,0.0
,,tenets of the maladjusted,ludwig goransson tenet,2020.0,2020.0,42.553191489361694,37.03703703703704,40.9,0.0
,,tenets of the maladjusted,ludwig goransson tenet,2020.0,2021.0,42.553191489361694,37.03703703703704,40.9,1.0
,,tenets of the maladjusted,ludwig goransson tenet,2020.0,2020.0,42.553191489361694,37.03703703703704,40.9,0.0
,,tenets of the maladjusted,ludwig goransson tenet,2020.0,2020.0,42.553191489361694,37.03703703703704,40.9,0.0
,,tenets of the maladjusted,ludwig goransson tenet,2020.0,2020.0,42.553191489361694,37.03703703703704,40.9,0.0
,,like tenet,ludwig goransson tenet,2022.0,2021.0,50.0,75.0,57.5,1.0
,,looking at the world in new way the making of tenet,ludwig goransson tenet,2020.0,2020.0,35.61643835616438,58.82352941176471,42.58,0.0
,,looking at the world in new way the making of tenet,ludwig goransson tenet,2020.0,2021.0,35.61643835616438,58.82352941176471,42.58,1.0
,,looking at the world in new way the making of tenet,ludwig goransson tenet,2020.0,2020.0,35.61643835616438,58.82352941176471,42.58,0.0
,,looking at the world in new way the making of tenet,ludwig goransson tenet,2020.0,2020.0,35.61643835616438,58.82352941176471,42.58,0.0
,,looking at the world in new way the making of tenet,ludwig goransson tenet,2020.0,2020.0,35.61643835616438,58.82352941176471,42.58,0.0
,,poliske nets,ludwig goransson tenet,2021.0,2020.0,35.29411764705882,50.0,39.71,1.0
,,poliske nets,ludwig goransson tenet,2021.0,2021.0,35.29411764705882,50.0,39.71,0.0
,,poliske nets,ludwig goransson tenet,2021.0,2020.0,35.29411764705882,50.0,39.71,1.0
,,poliske nets,ludwig goransson tenet,2021.0,2020.0,35.29411764705882,50.0,39.71,1.0
,,poliske nets,ludwig goransson tenet,2021.0,2020.0,35.29411764705882,50.0,39.71,1.0
,,avengers,alan silvestri the avengers,2012.0,2012.0,45.714285714285715,100.0,62.0,0.0
,,avengers,alan silvestri the avengers,2012.0,2012.0,45.714285714285715,100.0,62.0,0.0
,,avengers visual journey,alan silvestri the avengers,2012.0,2012.0,43.99999999999999,51.61290322580645,46.28,0.0
,,avengers visual journey,alan silvestri the avengers,2012.0,2012.0,43.99999999999999,51.61290322580645,46.28,0.0
,,avengers assembling the ultimate team,alan silvestri the avengers,2012.0,2012.0,56.25,45.714285714285715,53.09,0.0
,,avengers assembling the ultimate team,alan silvestri the avengers,2012.0,2012.0,56.25,45.714285714285715,53.09,0.0
,,avengers retrospective,alan silvestri avengers infinity war,,2018.0,48.275862068965516,51.162790697674424,49.14,
,,avengers retrospective,alan silvestri the avengers,,2012.0,57.14285714285714,53.333333333333336,56.0,
,,avengers retrospective,alan silvestri the avengers,,2012.0,57.14285714285714,53.333333333333336,56.0,
,,dr platypus and the toxic avengers the probe,alan silvestri avengers infinity war,,2018.0,44.99999999999999,55.88235294117647,48.26,
,,dr platypus and the toxic avengers the probe,alan silvestri the avengers,,2012.0,53.52112676056338,55.55555555555556,54.13,
,,dr platypus and the toxic avengers the probe,alan silvestri the avengers,,2012.0,53.52112676056338,55.55555555555556,54.13,
,,it jeff the avengers merry shark mas,alan silvestri avengers infinity war,,2018.0,50.0,51.515151515151516,50.45,
,,it jeff the avengers merry shark mas,alan silvestri the avengers,,2012.0,53.968253968253975,63.829787234042556,56.93,
,,it jeff the avengers merry shark mas,alan silvestri the avengers,,2012.0,53.968253968253975,63.829787234042556,56.93,
,,it jeff and the avengers complete series,alan silvestri avengers infinity war,,2018.0,52.63157894736843,50.0,51.84,
,,it jeff and the avengers complete series,alan silvestri the avengers,,2012.0,62.68656716417911,58.82352941176471,61.53,
,,it jeff and the avengers complete series,alan silvestri the avengers,,2012.0,62.68656716417911,58.82352941176471,61.53,
,,amazing spider man,james horner the amazing spider man the motion picture,2012.0,2012.0,50.0,100.0,65.0,0.0
,,amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014.0,2014.0,30.000000000000004,100.0,51.0,0.0
,,amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014.0,2014.0,30.000000000000004,100.0,51.0,0.0
,,amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014.0,2014.0,30.000000000000004,100.0,51.0,0.0
,,wages of heroism making the amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014.0,2014.0,50.0,71.60493827160495,56.48,0.0
,,wages of heroism making the amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014.0,2014.0,50.0,71.60493827160495,56.48,0.0
,,wages of heroism making the amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014.0,2014.0,50.0,71.60493827160495,56.48,0.0
,,amazing spider man t4 premiere special,james horner the amazing spider man the motion picture,2012.0,2012.0,56.52173913043479,69.33333333333334,60.37,0.0
,,rite of passage the amazing spider man reborn,james horner the amazing spider man the motion picture,2012.0,2012.0,62.62626262626263,69.1358024691358,64.58,0.0
,,amazing spider man the fight against hunger,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,,2014.0,45.51724137931035,59.01639344262295,49.57,
,,amazing spider man the fight against hunger,james horner the amazing spider man,,2022.0,69.23076923076923,67.9245283018868,68.84,
,,amazing spider man the fight against hunger,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,,2014.0,45.51724137931035,59.01639344262295,49.57,
,,amazing spider man the fight against hunger,james horner the amazing spider man the motion picture,,2012.0,55.670103092783506,72.5,60.72,
,,amazing spider man the fight against hunger,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,,2014.0,45.51724137931035,59.01639344262295,49.57,
,,curious case of benjamin button,alexandre desplat various the curious case of benjamin button,2008.0,2008.0,67.3913043478261,100.0,77.17,0.0
,,curious case of benjamin button,alexandre desplat various the curious case of benjamin button,2008.0,2008.0,67.3913043478261,100.0,77.17,0.0
,,curious case of benjamin button,alexandre desplat various the curious case of benjamin button,2008.0,2008.0,67.3913043478261,100.0,77.17,0.0
,,curious case of benjamin button,alexandre desplat various the curious case of benjamin button,2008.0,2008.0,67.3913043478261,100.0,77.17,0.0
,,curious case of benjamin button,alexandre desplat the curious case of benjamin button,2008.0,2009.0,73.80952380952381,100.0,81.67,1.0
,,batman,michael giacchino the batman,2022.0,2022.0,35.29411764705882,100.0,54.71,0.0
,,batman,michael giacchino the batman,2022.0,2022.0,35.29411764705882,100.0,54.71,0.0
,,batman,michael giacchino the batman,2022.0,2022.0,35.29411764705882,100.0,54.71,0.0
,,bat man,prince batmantm,,1989.0,54.54545454545454,85.71428571428572,63.9,
,,bat man,michael giacchino the batman,,2022.0,34.285714285714285,92.3076923076923,51.69,
,,bat man,michael giacchino the batman,,2022.0,34.285714285714285,92.3076923076923,51.69,
,,bat man,prince batmantm,,1989.0,54.54545454545454,85.71428571428572,63.9,
,,bat man,michael giacchino the batman,,2022.0,34.285714285714285,92.3076923076923,51.69,
,,batman the long halloween part one,michael giacchino the batman,2021.0,2022.0,51.61290322580645,42.85714285714286,48.99,1.0
,,batman the long halloween part one,michael giacchino the batman,2021.0,2022.0,51.61290322580645,42.85714285714286,48.99,1.0
,,batman the long halloween part one,michael giacchino the batman,2021.0,2022.0,51.61290322580645,42.85714285714286,48.99,1.0
,,batman the long halloween part two,michael giacchino the batman,2021.0,2022.0,51.61290322580645,42.85714285714286,48.99,1.0
,,batman the long halloween part two,michael giacchino the batman,2021.0,2022.0,51.61290322580645,42.85714285714286,48.99,1.0
,,batman the long halloween part two,michael giacchino the batman,2021.0,2022.0,51.61290322580645,42.85714285714286,48.99,1.0
,,star wars episode the phantom menace,john williams star wars episode the phantom menace,1999.0,1999.0,83.72093023255813,100.0,88.6,0.0
,,star wars episode the phantom menace,john williams star wars the phantom menace the ultimate edition,1999.0,2000.0,64.64646464646464,77.77777777777779,68.59,1.0
,,star wars episode the phantom menace,john williams star wars episode the phantom menace,1999.0,1999.0,83.72093023255813,100.0,88.6,0.0
,,star wars episode the phantom menace,john williams star wars episode the phantom menace,1999.0,1999.0,83.72093023255813,100.0,88.6,0.0
,,star wars episode the phantom menace,john williams star wars episode the phantom menace,1999.0,1999.0,83.72093023255813,100.0,88.6,0.0
,,beginning making episode,john williams star wars the phantom menace the ultimate edition,2001.0,2000.0,29.885057471264364,38.095238095238095,32.35,1.0
,,star wars the force awakens,john williams star wars the force awakens,2015.0,2015.0,79.41176470588236,100.0,85.59,0.0
