movie_ref,tmdb_title_norm,discogs_title_norm,tmdb_year,discogs_year,tmdb_genre,discogs_genre,discogs_style,hybrid_score
The Avengers,avengers,alan silvestri the avengers,2012,2012,"878, 28, 12",Stage & Screen,"Score, Soundtrack",62.0
The Avengers,avengers,alan silvestri the avengers,2012,2012,"878, 28, 12",Stage & Screen,"Score, Soundtrack, Theme",62.0
The Avengers,avengers visual journey,alan silvestri the avengers,2012,2012,,Stage & Screen,"Score, Soundtrack",46.28
The Avengers,avengers visual journey,alan silvestri the avengers,2012,2012,,Stage & Screen,"Score, Soundtrack, Theme",46.28
The Avengers,avengers assembling the ultimate team,alan silvestri the avengers,2012,2012,99,Stage & Screen,"Score, Soundtrack",53.09
The Avengers,avengers assembling the ultimate team,alan silvestri the avengers,2012,2012,99,Stage & Screen,"Score, Soundtrack, Theme",53.09
The Avengers,avengers retrospective,alan silvestri avengers infinity war,,2018,,Stage & Screen,"Soundtrack, Score",49.14
The Avengers,avengers retrospective,alan silvestri the avengers,,2012,,Stage & Screen,"Score, Soundtrack",56.0
The Avengers,avengers retrospective,alan silvestri the avengers,,2012,,Stage & Screen,"Score, Soundtrack, Theme",56.0
The Avengers,dr platypus and the toxic avengers the probe,alan silvestri avengers infinity war,,2018,"16, 878, 12",Stage & Screen,"Soundtrack, Score",48.26
The Avengers,dr platypus and the toxic avengers the probe,alan silvestri the avengers,,2012,"16, 878, 12",Stage & Screen,"Score, Soundtrack",54.13
The Avengers,dr platypus and the toxic avengers the probe,alan silvestri the avengers,,2012,"16, 878, 12",Stage & Screen,"Score, Soundtrack, Theme",54.13
The Avengers,it jeff the avengers merry shark mas,alan silvestri avengers infinity war,,2018,"10751, 35, 16",Stage & Screen,"Soundtrack, Score",50.45
The Avengers,it jeff the avengers merry shark mas,alan silvestri the avengers,,2012,"10751, 35, 16",Stage & Screen,"Score, Soundtrack",56.93
The Avengers,it jeff the avengers merry shark mas,alan silvestri the avengers,,2012,"10751, 35, 16",Stage & Screen,"Score, Soundtrack, Theme",56.93
The Avengers,it jeff and the avengers complete series,alan silvestri avengers infinity war,,2018,,Stage & Screen,"Soundtrack, Score",51.84
The Avengers,it jeff and the avengers complete series,alan silvestri the avengers,,2012,,Stage & Screen,"Score, Soundtrack",61.53
The Avengers,it jeff and the avengers complete series,alan silvestri the avengers,,2012,,Stage & Screen,"Score, Soundtrack, Theme",61.53
The Amazing Spider-Man,amazing spider man,james horner the amazing spider man the motion picture,2012,2012,"28, 12, 878","Classical, Stage & Screen",Soundtrack,65.0
The Amazing Spider-Man,amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014,2014,"28, 12, 878","Electronic, Hip Hop, Rock, Pop, Stage & Screen","Soundtrack, Electro, Indie Rock, Alternative Rock, RnB/Swing",51.0
The Amazing Spider-Man,amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014,2014,"28, 12, 878","Electronic, Hip Hop, Rock, Pop, Stage & Screen","Soundtrack, Electro, Indie Rock, Alternative Rock, RnB/Swing",51.0
The Amazing Spider-Man,amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014,2014,"28, 12, 878","Electronic, Hip Hop, Rock, Pop, Stage & Screen","Soundtrack, Electro, Indie Rock, Alternative Rock, RnB/Swing",51.0
The Amazing Spider-Man,wages of heroism making the amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014,2014,99,"Electronic, Hip Hop, Rock, Pop, Stage & Screen","Soundtrack, Electro, Indie Rock, Alternative Rock, RnB/Swing",56.48
The Amazing Spider-Man,wages of heroism making the amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014,2014,99,"Electronic, Hip Hop, Rock, Pop, Stage & Screen","Soundtrack, Electro, Indie Rock, Alternative Rock, RnB/Swing",56.48
The Amazing Spider-Man,wages of heroism making the amazing spider man,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,2014,2014,99,"Electronic, Hip Hop, Rock, Pop, Stage & Screen","Soundtrack, Electro, Indie Rock, Alternative Rock, RnB/Swing",56.48
The Amazing Spider-Man,amazing spider man t4 premiere special,james horner the amazing spider man the motion picture,2012,2012,99,"Classical, Stage & Screen",Soundtrack,60.37
The Amazing Spider-Man,rite of passage the amazing spider man reborn,james horner the amazing spider man the motion picture,2012,2012,99,"Classical, Stage & Screen",Soundtrack,64.58
The Amazing Spider-Man,amazing spider man the fight against hunger,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,,2014,,"Electronic, Hip Hop, Rock, Pop, Stage & Screen","Soundtrack, Electro, Indie Rock, Alternative Rock, RnB/Swing",49.57
The Amazing Spider-Man,amazing spider man the fight against hunger,james horner the amazing spider man,,2022,,Stage & Screen,"Soundtrack, Score",68.84
The Amazing Spider-Man,amazing spider man the fight against hunger,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,,2014,,"Electronic, Hip Hop, Rock, Pop, Stage & Screen","Soundtrack, Electro, Indie Rock, Alternative Rock, RnB/Swing",49.57
The Amazing Spider-Man,amazing spider man the fight against hunger,james horner the amazing spider man the motion picture,,2012,,"Classical, Stage & Screen",Soundtrack,60.72
The Amazing Spider-Man,amazing spider man the fight against hunger,hans zimmer and the magnificent six featuring pharrell williams and johnny marr the amazing spider man,,2014,,"Electronic, Hip Hop, Rock, Pop, Stage & Screen","Soundtrack, Electro, Indie Rock, Alternative Rock, RnB/Swing",49.57
The Curious Case of Benjamin Button,curious case of benjamin button,alexandre desplat various the curious case of benjamin button,2008,2008,"18, 14, 10749","Jazz, Classical, Stage & Screen","Soundtrack, Score, Contemporary",77.17
The Curious Case of Benjamin Button,curious case of benjamin button,alexandre desplat various the curious case of benjamin button,2008,2008,"18, 14, 10749","Jazz, Classical, Stage & Screen","Soundtrack, Score, Contemporary",77.17
The Curious Case of Benjamin Button,curious case of benjamin button,alexandre desplat various the curious case of benjamin button,2008,2008,"18, 14, 10749","Jazz, Classical, Stage & Screen","Soundtrack, Score",77.17
The Curious Case of Benjamin Button,curious case of benjamin button,alexandre desplat various the curious case of benjamin button,2008,2008,"18, 14, 10749","Jazz, Classical, Stage & Screen","Soundtrack, Score",77.17
The Curious Case of Benjamin Button,curious case of benjamin button,alexandre desplat the curious case of benjamin button,2008,2009,"18, 14, 10749","Classical, Stage & Screen","Soundtrack, Score",81.67
The Batman,batman,michael giacchino the batman,2022,2022,"80, 9648, 53",Stage & Screen,"Soundtrack, Score",54.71
The Batman,batman,michael giacchino the batman,2022,2022,"80, 9648, 53",Stage & Screen,"Score, Soundtrack",54.71
The Batman,batman,michael giacchino the batman,2022,2022,"80, 9648, 53",Stage & Screen,Score,54.71
The Batman,bat man,prince batmantm,,1989,,"Rock, Funk / Soul, Pop, Stage & Screen","Minneapolis Sound, Funk, Pop Rock, Soundtrack",63.9
The Batman,bat man,michael giacchino the batman,,2022,,Stage & Screen,"Soundtrack, Score",51.69
The Batman,bat man,michael giacchino the batman,,2022,,Stage & Screen,"Score, Soundtrack",51.69
The Batman,bat man,prince batmantm,,1989,,"Rock, Funk / Soul, Pop, Stage & Screen","Funk, Minneapolis Sound, Pop Rock, Soundtrack",63.9
The Batman,bat man,michael giacchino the batman,,2022,,Stage & Screen,Score,51.69
The Batman,batman the long halloween part one,michael giacchino the batman,2021,2022,"16, 9648, 28, 80",Stage & Screen,"Soundtrack, Score",48.99
The Batman,batman the long halloween part one,michael giacchino the batman,2021,2022,"16, 9648, 28, 80",Stage & Screen,"Score, Soundtrack",48.99
The Batman,batman the long halloween part one,michael giacchino the batman,2021,2022,"16, 9648, 28, 80",Stage & Screen,Score,48.99
The Batman,batman the long halloween part two,michael giacchino the batman,2021,2022,"16, 9648, 28, 80",Stage & Screen,"Soundtrack, Score",48.99
The Batman,batman the long halloween part two,michael giacchino the batman,2021,2022,"16, 9648, 28, 80",Stage & Screen,"Score, Soundtrack",48.99
The Batman,batman the long halloween part two,michael giacchino the batman,2021,2022,"16, 9648, 28, 80",Stage & Screen,Score,48.99
Star Wars: The Phantom Menace,star wars episode the phantom menace,john williams star wars episode the phantom menace,1999,1999,"12, 28, 878","Classical, Stage & Screen","Soundtrack, Score, Neo-Romantic",88.6
Star Wars: The Phantom Menace,star wars episode the phantom menace,john williams star wars the phantom menace the ultimate edition,1999,2000,"12, 28, 878","Classical, Stage & Screen","Soundtrack, Neo-Romantic, Score",68.59
Star Wars: The Phantom Menace,star wars episode the phantom menace,john williams star wars episode the phantom menace,1999,1999,"12, 28, 878","Classical, Stage & Screen","Soundtrack, Contemporary",88.6
Star Wars: The Phantom Menace,star wars episode the phantom menace,john williams star wars episode the phantom menace,1999,1999,"12, 28, 878","Classical, Stage & Screen","Soundtrack, Score, Neo-Romantic",88.6
Star Wars: The Phantom Menace,star wars episode the phantom menace,john williams star wars episode the phantom menace,1999,1999,"12, 28, 878","Electronic, Jazz, Stage & Screen","Modern Classical, Easy Listening",88.6
Star Wars: The Phantom Menace,beginning making episode,john williams star wars the phantom menace the ultimate edition,2001,2000,99,"Classical, Stage & Screen","Soundtrack, Neo-Romantic, Score",32.35
Star Wars: The Force Awakens,star wars the force awakens,john williams star wars the force awakens,2015,2015,"12, 28, 878",Stage & Screen,"Soundtrack, Score",85.59
Star Wars: The Force Awakens,star wars the force awakens,john williams star wars the force awakens,2015,2016,"12, 28, 878",Stage & Screen,"Soundtrack, Score",85.59
Star Wars: The Force Awakens,star wars the force awakens,john williams star wars the force awakens,2015,2016,"12, 28, 878",Stage & Screen,"Soundtrack, Score",85.59
Star Wars: The Force Awakens,star wars the force awakens,john williams star wars the force awakens,2015,2016,"12, 28, 878",Stage & Screen,"Soundtrack, Score",85.59
The Departed,departed,howard shore the departed,2006,2006,"18, 53, 80",Stage & Screen,"Soundtrack, Score",63.94
The Departed,departed,various the departed,2006,2006,"18, 53, 80","Rock, Stage & Screen","Soundtrack, Classic Rock",70.0
The Departed,departed,howard shore the departed,2006,2006,"18, 53, 80",Stage & Screen,"Soundtrack, Score",63.94
The Departed,stranger than fiction the true story of whitey bulger southie and the departed,howard shore the departed,2007,2006,99,Stage & Screen,"Soundtrack, Score",49.14
The Departed,stranger than fiction the true story of whitey bulger southie and the departed,various the departed,2007,2006,99,"Rock, Stage & Screen","Soundtrack, Classic Rock",46.49
The Departed,stranger than fiction the true story of whitey bulger southie and the departed,howard shore the departed,2007,2006,99,Stage & Screen,"Soundtrack, Score",49.14
The Departed,departed,howard shore the departed,,2006,35,Stage & Screen,"Soundtrack, Score",63.94
The Departed,departed,howard shore the departed original,,2016,35,Stage & Screen,"Score, Soundtrack",56.67
The Departed,departed,various the departed,,2006,35,"Rock, Stage & Screen","Soundtrack, Classic Rock",70.0
The Departed,departed,various the motion picture the departed,,2019,35,"Rock, Stage & Screen","Soundtrack, Classic Rock",53.83
The Departed,departed,howard shore the departed,,2006,35,Stage & Screen,"Soundtrack, Score",63.94
The Departed,ninjago masters of spinjitzu day of the departed,howard shore the departed original,2016,2016,"16, 14, 28, 12, 10770",Stage & Screen,"Score, Soundtrack",54.32
The Departed,return of elder pingree memoir of departed mormon,various the motion picture the departed,2019,2019,99,"Rock, Stage & Screen","Soundtrack, Classic Rock",51.98
The Departed,prayer for the departed,howard shore the departed,,2006,18,Stage & Screen,"Soundtrack, Score",76.5
The Departed,prayer for the departed,howard shore the departed original,,2016,18,Stage & Screen,"Score, Soundtrack",70.14
The Departed,prayer for the departed,various the departed,,2006,18,"Rock, Stage & Screen","Soundtrack, Classic Rock",63.78
The Departed,prayer for the departed,various the motion picture the departed,,2019,18,"Rock, Stage & Screen","Soundtrack, Classic Rock",64.33
The Departed,prayer for the departed,howard shore the departed,,2006,18,Stage & Screen,"Soundtrack, Score",76.5
The Departed,departure,various the motion picture the departed,2018,2019,,"Rock, Stage & Screen","Soundtrack, Classic Rock",50.96
The Departed,mountains may depart,howard shore the departed original,2015,2016,"10749, 18",Stage & Screen,"Score, Soundtrack",48.7
The Departed,demon department the four elephants,various the motion picture the departed,2018,2019,"28, 14","Rock, Stage & Screen","Soundtrack, Classic Rock",48.1
The French Dispatch,french dispatch,alexandre desplat the french dispatch,2021,2021,"18, 35",Stage & Screen,"Score, Soundtrack",70.38
The French Dispatch,french dispatch,alexandre desplat the french dispatch,2021,2022,"18, 35",Stage & Screen,"Score, Soundtrack",70.38
The French Dispatch,french dispatch,alexandre desplat the french dispatch,2021,2021,"18, 35",Stage & Screen,"Score, Soundtrack",70.38
The French Dispatch,french dispatch,alexandre desplat the french dispatch,2021,2022,"18, 35",Stage & Screen,"Soundtrack, Score",70.38
The Fifth Element,fifth element,eric serra the fifth element,1997,1997,"878, 28, 12","Electronic, Classical, Stage & Screen","Soundtrack, Score, Downtempo, Contemporary, Ambient",74.39
The Fifth Element,fifth element,eric serra the fifth element,1997,1997,"878, 28, 12","Electronic, Classical, Stage & Screen","Soundtrack, Score, Downtempo, Contemporary, Ambient",74.39
The Fifth Element,fifth element,eric serra the fifth element,1997,1997,"878, 28, 12","Electronic, Stage & Screen","Soundtrack, Modern Classical, Score, Downtempo",74.39
The Godfather: Part II,godfather part ii,nino rota carmine coppola the godfather part ii,1974,1974,"18, 80","Jazz, Stage & Screen","Soundtrack, Smooth Jazz, Score",67.19
The Godfather: Part II,godfather part ii,carmine coppola nino rota the godfather part iii,1974,,"18, 80","Classical, Stage & Screen","Score, Modern",66.62
The Godfather: Part II,godfather part ii,nino rota carmine coppola the godfather part ii,1974,1974,"18, 80","Jazz, Stage & Screen","Soundtrack, Smooth Jazz, Score",67.19
The Godfather: Part II,godfather part ii,nino rota the godfather part ii,1974,1974,"18, 80","Jazz, Stage & Screen","Soundtrack, Smooth Jazz, Score",79.58
The Godfather: Part II,godfather part ii,nino rota carmine coppola the godfather part ii,1974,1974,"18, 80","Jazz, Stage & Screen","Soundtrack, Smooth Jazz, Score",67.19
The Godfather: Part II,godfather part iii,carmine coppola nino rota the godfather part iii,1990,,"80, 18, 53","Classical, Stage & Screen","Score, Modern",68.18
The Girl with the Dragon Tattoo,girl with the dragon tattoo,trent reznor atticus ross the girl with the dragon tattoo,2011,2011,"53, 80, 9648","Electronic, Rock, Stage & Screen","Alternative Rock, Score, Ambient, Experimental, Industrial",75.0
The Girl with the Dragon Tattoo,girl with the dragon tattoo,trent reznor atticus ross the girl with the dragon tattoo,2011,2012,"53, 80, 9648","Electronic, Rock, Stage & Screen","Soundtrack, Score, Experimental, Ambient, Noise",75.0
The Girl with the Dragon Tattoo,girl with the dragon tattoo,trent reznor atticus ross the girl with the dragon tattoo,2011,2011,"53, 80, 9648","Electronic, Rock, Stage & Screen","Score, Ambient, Dark Ambient",75.0
The Girl with the Dragon Tattoo,girl with the dragon tattoo,trent reznor atticus ross the girl with the dragon tattoo,2011,2011,"53, 80, 9648","Electronic, Rock, Stage & Screen","Score, Ambient, Dark Ambient",75.0
The Girl with the Dragon Tattoo,girl with the dragon tattoo,trent reznor atticus ross the girl with the dragon tattoo,2011,2012,"53, 80, 9648","Electronic, Rock, Stage & Screen",Score,75.0
The Girl with the Dragon Tattoo,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,trent reznor atticus ross the girl with the dragon tattoo,2013,2012,35,"Electronic, Rock, Stage & Screen","Soundtrack, Score, Experimental, Ambient, Noise",68.3
The Girl with the Dragon Tattoo,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,trent reznor atticus ross the girl with the dragon tattoo,2013,2012,35,"Electronic, Rock, Stage & Screen",Score,68.3
The Girl with the Dragon Tattoo,girl with the dragon tattoo characters salander blomkvist and vanger,trent reznor atticus ross the girl with the dragon tattoo,2012,2011,99,"Electronic, Rock, Stage & Screen","Alternative Rock, Score, Ambient, Experimental, Industrial",61.85
The Girl with the Dragon Tattoo,girl with the dragon tattoo characters salander blomkvist and vanger,trent reznor atticus ross the girl with the dragon tattoo,2012,2012,99,"Electronic, Rock, Stage & Screen","Soundtrack, Score, Experimental, Ambient, Noise",61.85
